occurrenceID,type,basisOfRecord,occurrenceRemarks,individualCount,sex,lifeStage,behavior,occurrenceStatus,organismID,organismRemarks,eventID,samplingProtocol,eventDate,eventRemarks,locationID,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationRemarks,identificationVerificationStatus,scientificName,kingdom,vernacularName
78ae6479-0501-4b58-93c6-c3b971e0632a,Event,MachineObservation,,1,undefined,adult,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-20T02:04:32Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:42:35Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
78d6b879-7d2a-4727-96ca-dc24bf073317,Event,MachineObservation,,1,undefined,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-29T05:41:48Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:29:24Z,"classification method: human",,"Sciurus vulgaris",Animalia,"Eurasian Red Squirrel"
7b0d29d8-1239-4df6-94fe-2f43e4676e9b,Event,MachineObservation,,1,,,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-10T06:29:50Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T13:08:29Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
7bc38c70-dc79-4524-825d-fb2a657ddbcc,Event,MachineObservation,,2,undefined,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T06:09:05Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:04:15Z,"classification method: human",,"Equus caballus",Animalia,Horse
7e3b2002-4b7e-4cfc-a2a9-d4b17ecacb50,Event,MachineObservation,,1,undefined,undefined,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-15T03:48:09Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T09:53:07Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
7e8cc6fc-20cb-43d6-a07f-e098fdca6955,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-22T03:28:26Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:26:22Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
7fd47eae-b93c-4628-9520-db8a536ad3cb,Event,MachineObservation,,1,female,undefined,,present,,,63e66e2c-db46-4091-a180-aa35a76f1d37,"camera trap (motion detection) without bait",2018-06-14T11:22:15Z,"tags: Meerdaal Oost",e6143a98-ecfd-49fd-ab08-ddf7a5be5ce7,2018_3_1280,,50.81844,4.74097,WGS84,"Palma Iacobelli",2018-10-25T14:22:53Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
81ac746c-8945-48db-8deb-996392a139d5,Event,MachineObservation,,1,undefined,juvenile,,present,,,7de2324a-9f15-42bb-a60f-152154da9262,"camera trap (motion detection) without bait",2018-06-24T16:05:17Z,"tags: Heverleebos",22edbc0b-7acc-4207-a681-c3149b63f87a,2018_3_1445,,50.82747,4.67711,WGS84,"Niko Boone",2018-09-26T08:45:23Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
81f7f6b3-ad9c-4289-953a-f76e8200ec51,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-15T21:59:30Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Jim Casaer",2018-10-23T13:41:00Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
83c0c595-c870-4bd5-a13d-45178b73525b,Event,MachineObservation,,1,undefined,undefined,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-17T00:46:36Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T15:49:24Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
84320898-51fd-47d9-9198-b545bce411a6,Event,MachineObservation,,1,undefined,undefined,,present,,,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,"camera trap (motion detection) without bait",2018-06-29T04:29:42Z,"tags: Meerdaal West",faea3ab8-58f7-4741-9acc-0291c2f69e5f,2018_3_1258,,50.81912,4.6634,WGS84,"Kathleen Vanhuyse",2018-08-18T19:26:20Z,"classification method: human",,"Sciurus vulgaris",Animalia,"Eurasian Red Squirrel"
8605df8d-c0e0-402d-a3fa-43629b0ad22a,Event,MachineObservation,,1,undefined,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-08T02:55:39Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:20:44Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
88552875-c1cb-48f8-bfe5-fd9557380bc4,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-29T22:17:22Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:48:34Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
886bbbe1-1cd0-4505-bae8-2698d0fc01e3,Event,MachineObservation,,1,undefined,adult,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-22T16:25:33Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:07:26Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
886d6b48-cec7-4dac-b88f-64f879e7a9aa,Event,MachineObservation,,3,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-12T23:07:48Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:21:19Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
89742bdc-9823-4014-8772-eeacdc93f34e,Event,MachineObservation,,1,male,juvenile,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T07:49:48Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T16:02:29Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
8b1cb33b-f4f9-4a63-af16-65775c0531d8,Event,MachineObservation,,1,male,adult,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-12T22:48:50Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Jim Casaer",2018-10-23T13:38:48Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
8cade2ef-58e4-40f5-bec6-300f347918d3,Event,MachineObservation,,2,female,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T05:50:01Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T14:57:49Z,"classification method: human",,"Equus caballus",Animalia,Horse
8eb2f05f-6485-43fa-b568-0513bcfe6e27,Event,MachineObservation,,2,undefined,undefined,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T05:50:01Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:00:32Z,"classification method: human",,"Equus caballus",Animalia,Horse
8f1353c2-ad7d-46c6-b5f5-15ec472bce68,Event,MachineObservation,,2,male,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T05:50:01Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T14:57:04Z,"classification method: human",,"Equus caballus",Animalia,Horse
928be81e-4c3d-464f-8e07-1657ce4b403e,Event,MachineObservation,,3,undefined,undefined,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-24T21:58:00Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:10:29Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
92f7f507-9574-4c12-b060-d2c95dcd0a5e,Event,MachineObservation,,1,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-04T19:22:28Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Niko Boone",2018-10-26T07:38:24Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
962d1461-c5ce-4d9c-807c-63afd390349f,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-08T16:18:40Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Jim Casaer",2018-10-23T13:37:23Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
963ae8af-e4bd-43bb-86e2-fd344a5d86f8,Event,MachineObservation,,1,female,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-20T19:45:24Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:06:03Z,"classification method: human",,"Equus caballus",Animalia,Horse
97f69de4-6eab-4bf4-8601-21aa64fcc226,Event,MachineObservation,,1,,,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-11T04:04:21Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T13:18:07Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
99004037-0bd8-4df6-8ef0-024cd6a4c327,Event,MachineObservation,,2,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-24T21:30:16Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:23:57Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
9990176f-5eae-4e16-82a7-41a571ac1b72,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-12T22:14:53Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:17:02Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
99c1fdac-de57-495f-bf70-7ad597704070,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-23T05:13:03Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:29:17Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
9a2794a7-faff-49e9-8523-9c8514e9bd6b,Event,MachineObservation,,1,female,undefined,,present,,,63e66e2c-db46-4091-a180-aa35a76f1d37,"camera trap (motion detection) without bait",2018-07-07T19:47:31Z,"tags: Meerdaal Oost",e6143a98-ecfd-49fd-ab08-ddf7a5be5ce7,2018_3_1280,,50.81844,4.74097,WGS84,"Palma Iacobelli",2018-10-25T14:24:12Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
9a82a600-1b8b-4299-8b54-48b4915aec75,Event,MachineObservation,,4,undefined,juvenile,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-12T00:25:20Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Kathleen Vanhuyse",2018-08-18T19:07:58Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
9ac93419-6c68-4523-99ef-9e2bd26d8a88,Event,MachineObservation,,1,undefined,juvenile,,present,,,562ce88f-0b02-41e5-9b5a-80b5e0b5b40e,"camera trap (motion detection) without bait",2018-06-19T16:45:30Z,"tags: Meerdaal Oost",2caebcc9-dc8a-4aee-acc8-9abb8f0a7edb,2018_3_909,,50.80273,4.73375,WGS84,"Palma Iacobelli",2018-10-25T14:17:57Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
9ae0e4d3-08ce-48c3-acaa-81f7030b8528,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-15T10:10:08Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Jim Casaer",2018-10-23T13:40:29Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
9b301440-8829-4baa-ab67-381387e8e0d8,Event,MachineObservation,,1,undefined,adult,,present,,,ac911ed5-093c-4726-93a2-ed7aba2ddae5,"camera trap (motion detection) without bait",2018-06-22T04:40:37Z,"tags: Heverleebos",075737ee-a0f2-4e2d-b67e-7db7ddbfeb84,2018_3_1600,,50.83689,4.69752,WGS84,"Palma Iacobelli",2018-11-15T09:49:14Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
9b9f2b58-74ed-4d15-b1d0-abd976e1f4ce,Event,MachineObservation,,1,undefined,adult,,present,,,f9a655f1-d402-4bf4-a180-d38877f7e238,"camera trap (motion detection) without bait",2018-06-10T12:57:45Z,"tags: Meerdaal West",552b4792-3547-42ca-85d6-4fa5f0092fa8,2018_3_998,,50.80767,4.69119,WGS84,"Niko Boone",2018-10-10T14:41:00Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
9da31afa-710d-4c34-923f-c2140382c4c9,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-07T02:41:25Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:12:09Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
9e78df00-c8d2-4ee6-9134-ba55fb8067ef,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-26T10:52:39Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:45:20Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
9f016e18-3ff5-4514-b42f-f88c317898aa,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-22T07:35:02Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:27:32Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
a1a33e5b-326a-4e0e-badd-a8bce6d296b4,Event,MachineObservation,,1,,,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-11T04:12:06Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T13:19:45Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
a1ab151e-65df-43b7-a9a9-b4c3b730c757,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-07-04T08:14:48Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:32:49Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
a424c1d5-f277-4259-a6bd-ba0be79f0f7c,Event,MachineObservation,,6,undefined,juvenile,,present,,,23945adb-0c21-441e-9de9-85d99faf3a92,"camera trap (motion detection) with food bait",2018-06-18T00:36:56Z,"apples as bait | tags: Meerdaal West",102e24cc-f0be-4d76-a0a7-207df901f59c,2018_3_751,,50.79618,4.66667,WGS84,"Kathleen Vanhuyse",2018-08-18T19:01:25Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
a6a794b2-5505-401b-b436-2d37d95ccd64,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-13T23:33:17Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:24:40Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
a85a285a-9d69-4fbc-b0f9-9b8ba8d34c9c,Event,MachineObservation,,1,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-04T06:17:24Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:36:37Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
aba2128e-ecf6-4ebe-83f0-10528778750f,Event,MachineObservation,,1,undefined,adult,,present,,,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,"camera trap (motion detection) without bait",2018-06-16T04:49:44Z,"tags: Heverleebos",208b7d32-78e4-4491-9153-d1dcbb230d9a,2018_3_1665,,50.84151,4.69538,WGS84,"Niko Boone",2018-09-25T13:27:46Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
ac7349d5-1fa3-4002-8006-20794a41d758,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-09T06:05:46Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:15:21Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
ae599c1b-8e64-4251-8be2-4c7d4c38234e,Event,MachineObservation,,1,undefined,undefined,,present,,,89b1d091-e7ba-4254-9924-ee46bbd2a2b5,"camera trap (motion detection) without bait",2018-07-01T04:38:05Z,"tags: Meerdaal West",faea3ab8-58f7-4741-9acc-0291c2f69e5f,2018_3_1258,,50.81912,4.6634,WGS84,"Kathleen Vanhuyse",2018-08-18T19:26:54Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
afa5f60f-3d36-4646-99b5-8a85d3079283,Event,MachineObservation,,2,undefined,juvenile,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-23T05:13:03Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:29:28Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
b220b121-aba8-4fbe-9d58-6323cfa14c20,Event,MachineObservation,,1,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-04T05:19:03Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Niko Boone",2018-10-26T07:33:45Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
b4df7024-9585-475e-beec-265029e52edb,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-09T06:02:10Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:14:36Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
b6714fa9-698e-4652-a2f1-8e2d5485d37d,Event,MachineObservation,,2,female,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-29T22:17:22Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:48:25Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
b729c1e9-a483-4746-b04d-b8a22635299e,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-10T03:44:32Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:15:54Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
ba26a391-3e70-430b-bbaf-6f884cc87902,Event,MachineObservation,,4,undefined,juvenile,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-24T21:30:16Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:24:11Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
bab5ea30-5f58-446f-ad6c-6af9375f2d3b,Event,MachineObservation,,1,male,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-10T03:33:07Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:23:30Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
bbe9a46d-db3a-42d3-b5d0-3d926c21c165,Event,MachineObservation,,1,undefined,undefined,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-15T02:56:17Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T09:52:43Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
beafbd9c-ab38-49eb-beb6-dfea408b7fc3,Event,MachineObservation,,5,,subadult,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-12T04:54:54Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T13:21:52Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
bfb73f26-0421-4399-8ca5-7426c9d9e883,Event,MachineObservation,,1,undefined,adult,,present,,,f9a655f1-d402-4bf4-a180-d38877f7e238,"camera trap (motion detection) without bait",2018-06-04T21:27:30Z,"tags: Meerdaal West",552b4792-3547-42ca-85d6-4fa5f0092fa8,2018_3_998,,50.80767,4.69119,WGS84,"Niko Boone",2018-10-10T14:35:52Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
c5048b87-d667-4229-8e75-65e5eec074e8,Event,MachineObservation,,1,undefined,adult,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-23T23:35:18Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:07:54Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
