occurrenceID,type,basisOfRecord,occurrenceRemarks,individualCount,sex,lifeStage,behavior,occurrenceStatus,organismID,organismRemarks,eventID,samplingProtocol,eventDate,eventRemarks,locationID,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationRemarks,identificationVerificationStatus,scientificName,kingdom,vernacularName
c5254270-23f9-4554-906c-bac1d5a14d28,Event,MachineObservation,,2,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-12T23:03:45Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:19:14Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
c6b6c4fa-9339-4338-9956-625f408adde2,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-28T08:04:10Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:15:18Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
c6eab2e1-b070-4eec-a44a-1faad52e4114,Event,MachineObservation,,1,undefined,undefined,,present,,,23945adb-0c21-441e-9de9-85d99faf3a92,"camera trap (motion detection) with food bait",2018-06-13T03:46:54Z,"apples as bait | tags: Meerdaal West",102e24cc-f0be-4d76-a0a7-207df901f59c,2018_3_751,,50.79618,4.66667,WGS84,"Kathleen Vanhuyse",2018-08-18T18:59:37Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
cb7b6963-e84e-4e62-9fbe-c637c251587b,Event,MachineObservation,,1,male,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T06:09:05Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:03:45Z,"classification method: human",,"Equus caballus",Animalia,Horse
ce8c951d-1b6c-4c9f-85fe-cf6d87eec7c5,Event,MachineObservation,,1,female,undefined,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-06T02:23:36Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Kathleen Vanhuyse",2018-08-18T19:04:42Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
cfcba836-2607-4ccb-b9b5-4493b42e1ec1,Event,MachineObservation,,1,,adult,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-14T05:37:50Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T13:22:30Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
d33bd404-09da-435e-b243-e8b379fb1b66,Event,MachineObservation,,2,,,,present,,,dde4a152-fc90-4f17-836e-9b0c85789340,"camera trap (motion detection) without bait",2018-07-04T08:51:35Z,"tags: Meerdaal Oost",76c42412-9da7-41f2-9634-dd4ba1f1c327,2019_5_956,,50.805,4.72667,WGS84,"Joris Vernaillen",2019-08-30T11:50:57Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
d364ac19-43cb-40d2-801b-359c75bf8bf4,Event,MachineObservation,,1,female,undefined,,present,,,23945adb-0c21-441e-9de9-85d99faf3a92,"camera trap (motion detection) with food bait",2018-06-08T01:01:23Z,"apples as bait | tags: Meerdaal West",102e24cc-f0be-4d76-a0a7-207df901f59c,2018_3_751,,50.79618,4.66667,WGS84,"Kathleen Vanhuyse",2018-08-18T18:54:30Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
d559f159-d3f1-4bb4-86a0-12189f65e5dd,Event,MachineObservation,,1,male,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-25T21:03:41Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-15T10:30:27Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
d734e464-2221-4269-a7ae-16ff82499f16,Event,MachineObservation,,1,female,adult,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T07:49:48Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T16:01:41Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
dc3fda99-a067-4255-991d-68b5b687181f,Event,MachineObservation,,1,undefined,adult,,present,,,f7991db5-01a3-4708-af89-4a5ff5c6a3f6,"camera trap (motion detection) without bait",2018-06-24T21:55:29Z,"tags: Heverleebos",208b7d32-78e4-4491-9153-d1dcbb230d9a,2018_3_1665,,50.84151,4.69538,WGS84,"Niko Boone",2018-09-25T13:28:20Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
dced3ba1-90e2-4ede-b8e5-dbf2cfb4000d,Event,MachineObservation,,1,female,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-17T18:31:58Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Niko Boone",2018-10-26T07:17:19Z,"classification method: human",,"Dendrocopos major",Animalia,"Great Spotted Woodpecker"
dd2e9b86-2740-42c1-a794-c3f4db2bcc12,Event,MachineObservation,,1,undefined,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-29T05:58:12Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:30:06Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
ded2caff-fdd2-4b60-960f-326e19be4ce4,Event,MachineObservation,,1,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-04T06:47:49Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:37:35Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
dfef79f4-0c23-43f5-a269-9bf2b35ec61e,Event,MachineObservation,,1,undefined,adult,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-20T01:20:11Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:40:02Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
e01d8c34-5268-4f87-b819-1d1cacf39ee6,Event,MachineObservation,,3,undefined,undefined,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T07:49:48Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T16:02:45Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
e050938a-d135-4e53-bb7e-4ffff77938e9,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-23T22:09:00Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:29:59Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e0ad6dce-4d98-4b4c-8a2a-f066ba3a6f5e,Event,MachineObservation,,1,male,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-27T01:05:26Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:31:41Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e0e5a9b6-b672-4de6-875d-597c086aaa3d,Event,MachineObservation,,1,undefined,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-22T16:40:48Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:28:03Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e20804c5-3e9a-43dd-8b92-be150afed570,Event,MachineObservation,,1,female,adult,,present,,,ac911ed5-093c-4726-93a2-ed7aba2ddae5,"camera trap (motion detection) without bait",2018-06-28T18:42:00Z,"tags: Heverleebos",075737ee-a0f2-4e2d-b67e-7db7ddbfeb84,2018_3_1600,,50.83689,4.69752,WGS84,"Niko Boone",2018-09-26T08:43:49Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e2108de2-7625-406a-acb2-7aec059a9efd,Event,MachineObservation,,1,male,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-06-24T04:12:00Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:22:37Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
e2ab19e6-52e4-49f1-9e2d-9b95c10eab6d,Event,MachineObservation,,1,male,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-24T19:28:44Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:31:12Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e324474c-e7b3-40a5-a981-2ce745410af4,Event,MachineObservation,,1,undefined,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-03T04:05:23Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:32:47Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e3c7a59e-a410-4881-a39d-d4731ea19133,Event,MachineObservation,,1,undefined,undefined,,present,,,749161ca-5993-4965-beb1-84ac9fc54b28,"camera trap (motion detection) without bait",2018-06-23T23:19:44Z,"tags: Meerdaal West",b4a5575f-a185-4bf6-a8c4-81a6554ee3c4,2018_3_1108,,50.8119,4.69797,WGS84,"Niko Boone",2018-10-10T14:51:25Z,"classification method: human",,"Erinaceus europaeus",Animalia,"western European hedgehog"
e3ff56e2-224c-424f-96d9-bc3d93145ad4,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-15T20:46:27Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T09:53:30Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
e4c5551c-b4c1-42f5-91af-9a351b6f3cdd,Event,MachineObservation,,1,undefined,undefined,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T03:06:14Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Niko Boone",2019-02-05T09:19:17Z,"classification method: human",,"Erinaceus europaeus",Animalia,"western European hedgehog"
e52a9c23-1e6e-4502-99ec-b32a71484b2f,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-22T03:30:48Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:26:47Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e5c460ed-5ae9-4d7e-a18c-cd6a61228f38,Event,MachineObservation,,1,undefined,juvenile,,present,,,562ce88f-0b02-41e5-9b5a-80b5e0b5b40e,"camera trap (motion detection) without bait",2018-06-09T23:03:42Z,"tags: Meerdaal Oost",2caebcc9-dc8a-4aee-acc8-9abb8f0a7edb,2018_3_909,,50.80273,4.73375,WGS84,"Palma Iacobelli",2018-10-25T14:16:20Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
e7ecb253-7a52-4ef9-8be1-ca91015cf310,Event,MachineObservation,,1,male,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-09T02:52:03Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:41:49Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
e821c1cf-e8a2-4a21-a04f-8e5a1b663cec,Event,MachineObservation,,1,male,adult,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-23T04:24:50Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T15:53:02Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
e8fc4a71-e5e3-44ab-968b-d5d4d296d7cb,Event,MachineObservation,,1,undefined,juvenile,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-04T06:47:49Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Niko Boone",2018-10-26T07:37:44Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
eb031379-8413-4c6a-bb49-587cd298e5bb,Event,MachineObservation,,1,male,undefined,,present,,,23945adb-0c21-441e-9de9-85d99faf3a92,"camera trap (motion detection) with food bait",2018-06-19T02:21:33Z,"apples as bait | tags: Meerdaal West",102e24cc-f0be-4d76-a0a7-207df901f59c,2018_3_751,,50.79618,4.66667,WGS84,"Kathleen Vanhuyse",2018-08-18T19:02:10Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
eb55c12e-8ce9-468f-90b6-d2580c0d34df,Event,MachineObservation,,1,undefined,juvenile,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-07-04T08:23:15Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:33:41Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
ed775183-5054-4019-a3a3-6be790e2108b,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-16T10:07:53Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-19T11:38:22Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
ed8982ff-d00b-4109-bcd5-0f5699e9bb37,Event,MachineObservation,,1,undefined,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-17T20:33:28Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:05:01Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
edd93c33-db7d-4c2b-b546-48fe15de6ca7,Event,MachineObservation,,1,undefined,undefined,,present,,,4a2fb56a-dcf1-4373-8090-e91cde99832f,"camera trap (motion detection) without bait",2018-06-16T09:13:54Z,"tags: Meerdaal Oost",7cd880d5-0b63-4ea3-8678-b1191cc32a6e,2018_3_1173,,50.81397,4.73384,WGS84,"Palma Iacobelli",2018-11-12T14:47:55Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
ee3977d0-cc5d-4269-935d-ffa482367994,Event,MachineObservation,,3,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-12T22:57:35Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:18:53Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
ee705657-3eb4-4cc0-b44e-bc3b12ec3c97,Event,MachineObservation,,2,female,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T06:09:05Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:03:30Z,"classification method: human",,"Equus caballus",Animalia,Horse
ef919569-5a26-47e7-8e84-d5f378702c89,Event,MachineObservation,,1,male,adult,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T04:26:33Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T15:55:07Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
f12220f1-4e45-47b5-a3d2-53dead10d225,Event,MachineObservation,,1,female,adult,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-06T12:00:15Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Niko Boone",2018-10-26T07:39:31Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
f285f09d-6c0c-409e-9269-ec5dd14ce381,Event,MachineObservation,,1,undefined,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-20T19:45:24Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:06:17Z,"classification method: human",,"Equus caballus",Animalia,Horse
f2d77d4d-970e-48a4-b0c5-334873bd0d50,Event,MachineObservation,,1,undefined,adult,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-24T21:58:00Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:10:58Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
f2e4c895-777d-4b4e-ac8d-976fb31d6456,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-08T22:35:15Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:12:36Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
f490a4af-dc91-415f-b91e-1207af00b011,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-09T04:20:11Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Kathleen Vanhuyse",2018-08-18T19:14:17Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
f49b7ee2-2b67-443d-ae5c-50d79d08be9d,Event,MachineObservation,,5,undefined,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-10T05:42:21Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T14:52:03Z,"classification method: human",,"Equus caballus",Animalia,Horse
f52ca548-c8ae-42a7-b254-bec5ad70fe8d,Event,MachineObservation,,8,undefined,juvenile,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-27T07:49:48Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T16:01:56Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
f67cc611-60c0-4346-ae34-cfed8d346d00,Event,MachineObservation,,3,undefined,adult,,present,,,94f0d31f-a775-447e-ac74-715d6042e52e,"camera trap (motion detection) without bait",2018-06-23T14:34:21Z,"tags: Meerdaal West",82d0f36a-9783-49e5-b864-9994425d1dbb,2018_3_1046,,50.80958,4.67348,WGS84,"Palma Iacobelli",2018-11-29T15:06:51Z,"classification method: human",,"Equus caballus",Animalia,Horse
f8bd7ebe-8faf-49c8-addb-2f78feeb62cf,Event,MachineObservation,,1,male,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-12T02:01:13Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:23:45Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
f98c59ea-3b3d-4deb-8fe4-261201ce9e06,Event,MachineObservation,,1,undefined,adult,,present,,,ac911ed5-093c-4726-93a2-ed7aba2ddae5,"camera trap (motion detection) without bait",2018-06-11T01:30:40Z,"tags: Heverleebos",075737ee-a0f2-4e2d-b67e-7db7ddbfeb84,2018_3_1600,,50.83689,4.69752,WGS84,"Niko Boone",2018-09-26T08:41:39Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
fa5308d2-1580-47ba-9f6b-cfeabf226152,Event,MachineObservation,,1,male,undefined,,present,,,7e0fa581-9aa6-4a53-bdb3-57095c739329,"camera trap (motion detection) without bait",2018-07-08T22:52:07Z,"tags: Meerdaal Oost",54f1c369-fbb4-48cb-a290-3621d9b8a3e6,2018_3_956,,50.805,4.72667,WGS84,"Palma Iacobelli",2018-10-26T07:41:08Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
fb2ef000-b7c9-4f27-b076-aa73618b98a2,Event,MachineObservation,,1,undefined,adult,,present,,,562ce88f-0b02-41e5-9b5a-80b5e0b5b40e,"camera trap (motion detection) without bait",2018-06-09T23:03:42Z,"tags: Meerdaal Oost",2caebcc9-dc8a-4aee-acc8-9abb8f0a7edb,2018_3_909,,50.80273,4.73375,WGS84,"Palma Iacobelli",2018-10-25T14:16:11Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
fd318e0a-94bb-4344-aabf-af24f1ff9c03,Event,MachineObservation,,1,undefined,undefined,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-28T08:04:10Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:17:02Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
fda2ecd6-08bd-4d15-bbc8-983c3846a94c,Event,MachineObservation,,1,undefined,juvenile,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-14T04:02:20Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T09:51:58Z,"classification method: human",,"Vulpes vulpes",Animalia,"Red Fox"
fde6515d-eed9-4e3c-99c4-4c1926a77377,Event,MachineObservation,,1,female,adult,,present,,,880c2407-09a4-448b-b246-b3a04a322277,"camera trap (motion detection) without bait",2018-06-12T21:01:04Z,"tags: Heverleebos",f289e9b9-271e-4aa1-ab29-a16f8aa3ba87,2018_3_1563,,50.83431,4.69089,WGS84,"Niko Boone",2018-09-26T08:24:17Z,"classification method: human",,"Capreolus capreolus",Animalia,"western roe deer"
fef47d2c-0b38-494c-a2e7-62d685258f04,Event,MachineObservation,,1,female,adult,,present,,,e6f6eea4-861a-45a3-8693-e7c12a06bb37,"camera trap (motion detection) without bait",2018-06-24T21:58:00Z,"tags: Meerdaal West",5b251e28-b2e0-4e1e-a07d-620f432dbe7b,2018_3_807,,50.79852,4.70523,WGS84,"Palma Iacobelli",2018-11-15T10:09:52Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
ff1275fc-7082-4522-ab7a-c6f93da49cc2,Event,MachineObservation,,2,undefined,adult,,present,,,68967df1-2a14-4180-83c7-bded3faf17d0,"camera trap (motion detection) without bait",2018-06-22T05:25:33Z,"tags: Meerdaal West",19e7d52d-3943-4350-be6b-542097796821,2018_3_760,,50.79651,4.69855,WGS84,"Palma Iacobelli",2018-11-12T15:52:40Z,"classification method: human",,"Sus scrofa",Animalia,"wild boar"
